,X0,X1,y
0,-8.725225974287966,-9.914383304312388,2
1,-12.362348756672368,-5.2848575837614575,1
2,-8.179871627229826,-6.274890616231069,2
3,-9.532723385295625,-2.5882457336342344,1
4,-3.395446930358365,-7.024462393635417,2
5,-6.376642675402189,-6.564802392478679,1
6,-1.088385255440002,6.176772197384618,0
7,-10.811204138928343,-6.3119978685141325,2
8,-3.168355787941825,6.912226179309737,0
9,-9.265048474572986,-6.042527311178787,1
10,-7.40127986314717,-8.501588793240026,2
11,-13.299155035301302,-5.734459715689302,1
12,-8.991342876782449,-1.366896782298681,1
13,-9.436382349407824,-4.09957395485776,1
14,-7.336836835858917,-9.747767675610305,2
15,-15.583882503946182,-0.0782909201310451,1
16,-9.444713894008734,-5.419891755153831,1
17,-8.819445221494115,-9.888802550369896,2
18,-1.3394857670528586,6.158827711075611,0
19,-7.768946550093517,-5.12639642500639,1
20,-4.1620236624758675,-9.389301799987203,2
21,-9.058921774717103,-8.366816078182495,2
22,-10.65071149980947,-6.638700126118076,1
23,0.6079789787223553,2.2067073342151,0
24,-0.07394617410982418,3.1594284094835783,0
25,-3.894180603219075,4.875321264477346,0
26,-1.0592192660368647,3.701990175856124,0
27,-11.031901419493558,-5.9474022026637305,1
28,-7.296852554602531,-8.50414604194755,2
29,-5.3928727447892015,-5.066509883015078,2
30,-5.755721878484338,-8.255604999839374,2
31,-8.476563198462307,-5.767855969114658,2
32,-8.679612911452681,-7.208225228595719,1
33,-10.68768692396306,-4.415028033634144,1
34,-7.888160510034703,-5.596171938940602,2
35,-7.677035363665562,-3.214363114611757,1
36,-8.637572823896893,-4.592951745160547,1
37,-8.956559829506359,-6.2420313266094904,1
38,-6.142553983703704,-10.505193447506675,2
39,-9.512373621489512,-3.5496881896151966,1
40,-4.119676177282443,5.5075648607955925,0
41,-4.547787516807698,3.397558142950259,0
42,-9.677950329345776,-8.00046714430486,2
43,-1.0214817138343224,3.9077491178883412,0
44,-8.62870554903134,-9.028246070281206,2
45,-12.437201297611168,0.94538875075959,1
46,-2.715903410475431,2.2605526245308205,0
47,-1.0031679589136777,-6.50405885455713,2
48,-8.872190310415048,-3.47187436288774,1
49,-2.899561593844778,5.802553936987599,0
50,-8.407660314803412,-4.702225185049646,1
51,-7.021156510404634,-9.090575737179828,2
52,0.5832755105228085,5.224290944716817,0
53,1.5957416003492932,5.082513261992113,0
54,-7.334798278477917,-4.527964274315242,1
55,1.8300636224844404,2.884076067052956,0
56,-1.2777289366135876,8.607000141800846,0
57,-11.122323365691281,-0.04359239734513576,1
58,-9.50011418087756,-4.54663085210493,1
59,-10.00149546932911,-6.746589396554068,1
60,-8.516076421926593,-9.888765459871225,2
61,-6.2302781737080135,-6.583686802592866,2
62,-1.7369509244806218,1.174945159436572,0
63,-6.752354483117572,-8.533670154793768,2
64,-12.471419256735896,-2.2016706920646056,1
65,-7.962358249000984,-9.498124182197238,2
66,-7.038176830963385,-9.542615295198498,2
67,-2.410129806128748,3.1290290539347168,0
68,-12.235943300772558,-0.04119073995592082,1
69,-6.763813305938501,-2.947866783363396,1
70,-2.1953360652005514,5.4672008023195335,0
71,-7.920063299934274,0.42061074658531084,1
72,-10.994139630915258,-4.575318503968907,1
73,-6.880101422413382,-3.734543154512348,1
74,-7.438040170680671,-8.26687706639574,2
75,-8.975732708405117,-6.981407242418814,2
76,-2.3043943139755347,3.6383811595063302,0
77,-12.661615836687599,-7.474725668160771,1
78,-10.617946050689222,-8.823024075577482,1
79,-8.932711494910741,-9.219268756791244,2
80,-9.910374517296324,-4.405977032390415,1
81,0.1421519925803041,3.039034150494495,0
82,-8.675671928455715,-0.36903212941207064,1
83,-9.917993024698802,-4.617308208001992,2
84,-9.114983616515937,-4.153659013930204,1
85,-7.537756087283712,-6.697601104624747,2
86,-1.5751324125173338,5.5721202962748055,0
87,-0.9584679486203048,1.781923046368298,0
88,0.018406921800490306,6.268694031450276,0
89,-5.6163130457136345,-7.74607039314539,1
90,-6.188549489075264,-5.90857146130986,2
91,-4.405794546442031,5.036808652927745,0
92,-5.895588962702886,-7.504679617727203,2
93,-9.962893687053093,-6.197386004856981,1
94,-11.291545880162918,-2.1503747640657824,1
95,-5.828911115817069,-8.521580755931536,2
96,-0.6825236128735255,4.25534644280105,0
97,-11.398509513495611,-4.360137445292321,1
98,-2.93331554322007,-11.095541956289296,2
99,-1.7087938177000763,2.856166630504842,0
100,-7.540766055162104,-5.842652332447594,2
101,-1.4192420009852613,5.640896088258,0
102,-4.058095970618892,6.133180503931205,0
103,-8.467571036172092,-9.227674152374721,2
104,1.2646559681414287,0.28620844984785343,0
105,-3.860798260374362,6.69593728852239,0
106,-10.218606556487734,-5.188072674787927,1
107,0.7382758538544945,4.776802703811049,0
108,-0.8125711978202937,4.56117000554028,0
109,-7.031827049046507,-7.798852664072124,2
110,-1.5579443963964617,3.132498575704455,0
111,-8.938781854947683,-3.6779461273684326,1
112,-6.1883950869711395,-1.7312351502421954,1
113,-10.238641647230116,-6.4195900182560575,1
114,-9.00728985569718,-4.302754866848207,1
115,-5.359474060207166,-8.082507910514531,2
116,-12.077763489009861,-12.381555948457697,2
117,-9.108654072940357,-6.5641716254218805,2
118,-3.849383597430603,4.745254734960498,0
119,-7.949340742684084,-7.506173397421181,2
120,-7.233898238466998,-8.747951870171052,2
121,-9.428216281954985,-3.4284136564366676,1
122,-10.3708520474678,-4.156840292421495,1
123,-1.26296046569498,4.644507160458079,0
124,-1.4159173639656457,6.665457684667,0
125,-8.015627933933702,-7.19800774098893,2
126,-8.760634242080515,-4.83969240876448,1
127,-7.13561803341516,-3.9320179974226255,2
128,-0.8525766223669196,5.593646915317295,0
129,-6.943381792058725,-7.730978594608612,2
130,-2.004416321049391,2.650773033000418,0
131,0.6036988689543343,7.446123501687559,0
132,-6.0802090717844415,-9.514584386641816,2
133,-9.946634232241419,-5.688721962967173,2
134,-7.573241918872475,-5.353540219662073,2
135,-2.271967931205263,6.062439154057654,0
136,-3.0339053061877186,2.7160785858457226,0
137,-11.13928463501933,-12.038406467576955,2
138,-8.375809158045989,-1.864464357948687,1
139,-6.034734956379007,-13.71829703992989,2
140,1.6600444482712216,5.890578189997832,0
141,-11.089260839618237,-4.3510242731409985,1
142,-6.874032009275223,-6.310327967305022,2
143,-5.821275175046594,-9.35283716676574,2
144,-7.623077626744319,-4.907529932716043,2
145,0.0712553527008375,-0.19658752491740383,0
146,-10.951528994994444,-7.448239375885379,2
147,-2.347267257090671,4.493683582511656,0
148,-3.0008844785265807,5.161617441485,0
149,-2.0214005101048205,3.1986486132566467,0
150,-2.0432310106717493,2.631231940673489,0
151,-12.542830014145089,-3.32625310643634,1
152,-4.818057859613868,-7.542694024136024,2
153,-1.1993704352197527,5.930512229467211,0
154,-0.17844700375597,2.4990886652272923,0
155,-3.153876493450195,7.791399070898654,0
156,-8.259940189641366,-2.452525267633188,1
157,0.8879519543690337,8.340693367352632,0
158,-1.286437123971951,5.2265931632596745,0
159,-9.297822219427228,-7.991373902677488,2
160,-5.358319739746494,-8.979286724046109,2
161,0.032761389221547255,2.687457987179189,0
162,-10.576733464123443,-6.723648909652415,2
163,-9.785267055582667,-7.00470917982192,1
164,-3.9445963019928,3.7078044240174064,0
165,-10.799468887230955,-2.3053373104623893,1
166,-7.454996865409541,-6.542441256159682,2
167,-5.895365617938213,-2.7820245470184397,1
168,-8.025042128010618,-3.526280744692321,1
169,-2.0773483726980757,5.579736251207557,0
170,-10.142468675147025,-9.049018474056282,2
171,-1.9053403569858158,2.534951000325024,0
172,-1.028290011465309,0.36208743719515546,0
173,-4.941061090040305,-4.450618102794125,1
174,-5.375523634842024,6.878817929748802,0
175,-7.284865163984953,-8.136130213751995,2
176,-10.270601991445167,-4.191456922912824,1
177,-3.0428814093991376,3.6129828151312067,0
178,2.7115909071178033,1.6134971978668862,0
179,-5.547270863461877,-6.383410475694278,2
180,-8.793073943061843,-3.1127841400690857,1
181,-6.499530759160898,-9.805422968318686,2
182,-2.104216191169238,4.004973730983167,0
183,-8.393990439910413,-3.8602139505149133,1
184,-9.842070247827689,-2.716588023366156,1
185,-5.822716781979722,-6.240984696374652,2
186,-4.2873233909172015,-9.475916590930082,2
187,-5.04462782898829,-6.313192238128519,2
188,-8.750988150497037,-4.82326191327366,1
189,-2.553817035520516,6.855505278454159,0
190,-13.346104118890965,-2.303288898485233,1
191,-11.720345225205186,-2.60392549598726,1
192,-2.1919969179557635,4.471718962229879,0
193,-2.789226048778774,-9.724296098464515,2
194,-7.182632503170645,-3.6951453879417535,1
195,-9.729616110543855,-1.549238822963793,1
196,-0.6337002651125019,3.81030419863773,0
197,-3.002052167622158,4.381160671005359,0
198,-9.138660223609172,-5.167345343763297,1
199,0.14362153523707155,5.411478546646898,0
